"ID","Date","Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
12601,2010-06-18,"2010","June",18,"Moree",7.4,19,7.2,1.6,4.7,"SSW",24,"calm","SSW",0,19,100,43,1020.2,1017.4,8,5,11.4,18.5,"Yes","No"
12602,2010-06-19,"2010","June",19,"Moree",2.6,16.4,0,1.8,9.5,"SW",43,"S","WSW",6,30,80,45,1023.2,1021.8,0,0,8.6,15.7,"No","No"
12603,2010-06-20,"2010","June",20,"Moree",2.1,18.7,0,3.4,9.5,"WSW",33,"W","WSW",9,19,86,46,1027.5,1025.3,5,1,9.6,18,"No","No"
12604,2010-06-21,"2010","June",21,"Moree",2.9,20,0,2.6,10,"ESE",19,"NE","SW",11,4,83,43,1030.2,1028.7,0,1,10.6,19.4,"No","No"
12605,2010-06-22,"2010","June",22,"Moree",5.7,20.9,0,1.6,7.3,"E",31,"E","E",15,15,70,43,1033.1,1029.9,3,7,13.5,19.9,"No","No"
12606,2010-06-23,"2010","June",23,"Moree",6.8,21.7,0,2.6,8.8,"NE",39,"E","E",7,11,73,31,1032.6,1028.3,1,5,12.9,21.1,"No","No"
12607,2010-06-24,"2010","June",24,"Moree",11.4,20.9,0,3.8,1.8,"ENE",31,"E","NE",15,15,61,44,1029.4,1024.6,6,6,14.9,20.2,"No","No"
12608,2010-06-25,"2010","June",25,"Moree",10.1,21.6,0,3,6.7,"NNE",39,"NE","NNE",20,19,64,43,1026.7,1022.3,2,5,14.8,20.4,"No","No"
12609,2010-06-26,"2010","June",26,"Moree",12.7,16.9,0.2,3.4,0.4,"SSW",35,"NW","NE",4,9,84,79,1022.7,1019.5,6,4,13.9,16.8,"No","Yes"
12610,2010-06-27,"2010","June",27,"Moree",5.7,13.5,1.8,0.6,9.5,"WSW",35,"SW","SW",20,24,75,46,1021.7,1019.5,1,0,7.6,12.7,"Yes","No"
12611,2010-06-28,"2010","June",28,"Moree",-3.3,13.2,0.2,3.8,8.9,"WNW",28,"NE","SW",11,13,84,40,1021.5,1018.9,0,1,4.7,12.5,"No","No"
12612,2010-06-29,"2010","June",29,"Moree",-2.3,13.4,0,1.8,8.9,"SSW",24,"E","SSW",9,9,82,39,1022.9,1019.8,1,0,5.1,12.9,"No","No"
12613,2010-06-30,"2010","June",30,"Moree",-1.6,13.7,0,1.4,8.5,"SSW",35,"SE","SSW",9,15,82,37,1023.2,1021.5,3,2,4.7,13,"No","No"
12614,2010-07-01,"2010","July",1,"Moree",1.9,14.2,0,3,1.2,"S",22,"ESE","S",7,9,69,43,1025.7,1023.8,7,8,6.5,13.6,"No","No"
12615,2010-07-02,"2010","July",2,"Moree",6.5,10.2,0,2.1,0,"ESE",19,"ESE","ENE",4,9,80,72,1027,1025.2,8,8,8.8,10,"No","Yes"
12616,2010-07-03,"2010","July",3,"Moree",4.9,11.6,6,0.2,6.8,"WSW",33,"SW","WSW",20,24,82,65,1029.8,1028.4,8,4,7.7,10.6,"Yes","No"
12617,2010-07-04,"2010","July",4,"Moree",-2.4,17.1,0.2,1.6,9.1,"E",22,"E","N",13,11,88,33,1029.3,1025.3,6,5,5.3,16.3,"No","No"
12618,2010-07-05,"2010","July",5,"Moree",4.9,19.9,0,2,6.5,"NNE",37,"ENE","NNE",17,19,67,35,1025.7,1019.6,7,6,11.8,19,"No","No"
12619,2010-07-06,"2010","July",6,"Moree",11.9,14.9,0.2,2.6,0.1,"W",35,"NNW","W",15,28,88,48,1019.6,1018.1,8,7,13.8,14.8,"No","No"
12620,2010-07-07,"2010","July",7,"Moree",5.7,11.6,0,2.2,0,"SW",24,"WSW","WSW",11,11,88,72,1023.8,1020.9,8,8,7,10.8,"No","No"
12621,2010-07-08,"2010","July",8,"Moree",6.9,17.5,0.6,0.6,0.7,"SE",17,"S","SW",4,11,90,56,1023.7,1020.2,7,7,10.1,17,"No","No"
12622,2010-07-09,"2010","July",9,"Moree",8.8,21.2,0.4,0.4,10,"SE",26,"ESE","SSE",15,13,61,33,1025.3,1022.6,1,3,13.9,20.2,"No","No"
12623,2010-07-10,"2010","July",10,"Moree",5.9,22.2,0,3.6,9.7,"NE",39,"E","NNE",20,24,62,39,1027,1022.6,0,3,13.3,21.2,"No","No"
12624,2010-07-11,"2010","July",11,"Moree",13.2,21,0,4,2.4,"N",39,"NE","N",17,13,70,58,1025.8,1022,8,7,14.7,19.4,"No","No"
12625,2010-07-12,"2010","July",12,"Moree",11.4,24,0,3.4,7.5,"N",35,"N","NNW",22,13,73,42,1023.3,1019.7,5,6,16.6,22.8,"No","No"
12626,2010-07-13,"2010","July",13,"Moree",13.3,23.2,0,3.4,3.5,"NNE",46,"NNE","NNE",24,22,70,50,1021.1,1016.4,7,7,16.5,21.9,"No","Yes"
12627,2010-07-14,"2010","July",14,"Moree",11.2,17.2,19,5.6,7.2,"NNW",74,"NW","W",17,26,95,34,1018.6,1017.7,7,1,12,16.9,"Yes","No"
12628,2010-07-15,"2010","July",15,"Moree",6.2,15.9,0,3.4,10.1,"SSW",41,"WSW","SW",24,28,78,48,1022.5,1021.1,0,1,10.1,14.8,"No","No"
12629,2010-07-16,"2010","July",16,"Moree",0.3,14.6,0,3.4,8.3,"SW",19,"SSW","WSW",6,11,87,46,1025.9,1023.2,2,4,6,14.3,"No","No"
12630,2010-07-17,"2010","July",17,"Moree",1.4,18.3,0,2.2,10.1,"ENE",26,"E","N",19,6,73,36,1027,1023.7,0,0,9,17.9,"No","No"
12631,2010-07-18,"2010","July",18,"Moree",4.5,22.4,0,2.4,9.3,"N",37,"NE","NNW",19,20,71,29,1024.9,1019.4,1,3,12.1,21.7,"No","No"
12632,2010-07-19,"2010","July",19,"Moree",9.6,14.8,0.6,3.4,0.2,"WSW",41,"NNE","E",9,9,83,92,1019.1,1015.7,7,7,13.3,14.4,"No","Yes"
12633,2010-07-20,"2010","July",20,"Moree",3.8,14.7,3.8,0.8,4.3,"WSW",31,"SW","SW",17,20,99,57,1022.3,1021,8,7,6.4,14.4,"Yes","No"
12634,2010-07-21,"2010","July",21,"Moree",1.3,15.9,0,1.4,9.7,"WSW",26,"WSW","WSW",7,15,88,38,1025,1022.4,3,3,5.9,15.3,"No","No"
12635,2010-07-22,"2010","July",22,"Moree",1,17.8,0,2.2,10.2,"SSW",35,"S","S",11,19,74,27,1028.4,1026.3,0,1,9.9,17.2,"No","No"
12636,2010-07-23,"2010","July",23,"Moree",0.9,18.2,0,4,10.2,"E",22,"SE","E",6,7,62,37,1031,1027.7,0,2,9.8,17.6,"No","No"
12637,2010-07-24,"2010","July",24,"Moree",5.8,19.5,0,2.4,6.6,"E",28,"E","SE",19,9,66,37,1029.3,1025.6,3,5,12,18.2,"No","No"
12638,2010-07-25,"2010","July",25,"Moree",8.1,19.9,0,2.4,6,"N",26,"NE","SSW",11,7,71,45,1028.2,1025.1,6,5,13.4,19.8,"No","No"
12639,2010-07-26,"2010","July",26,"Moree",6.1,21,0,2.4,9.1,"SSW",28,"E","S",13,15,71,37,1030.4,1027.9,2,1,13.5,20.5,"No","No"
12640,2010-07-27,"2010","July",27,"Moree",7.8,22.1,0,2.8,6.9,"E",33,"ENE","E",24,7,61,35,1030.9,1026.9,6,5,13.2,21.4,"No","Yes"
12641,2010-07-28,"2010","July",28,"Moree",12.3,18.1,3.8,3.4,1.1,"NE",41,"ENE","N",17,22,95,90,1024.9,1020.8,8,7,13.4,17,"Yes","Yes"
12642,2010-07-29,"2010","July",29,"Moree",12.1,17.4,16,1.6,0,"NE",37,"NE","NNE",28,15,99,92,1021.1,1018.8,8,8,13.8,17.3,"Yes","No"
12643,2010-07-30,"2010","July",30,"Moree",9.4,23.4,0.4,0.4,6.2,"SSW",50,"NE","NNE",15,17,94,67,1020.2,1015.9,4,6,15.6,21.9,"No","Yes"
12644,2010-07-31,"2010","July",31,"Moree",13.6,17.7,32.6,5.9,1.8,"WSW",41,"NW","WSW",6,19,95,72,1018.4,1019.6,8,6,14,17,"Yes","No"
12645,2010-08-01,"2010","August",1,"Moree",5.1,18.1,0.6,1.8,7.6,"SW",56,"calm","W",0,15,99,46,1026.2,1022.6,8,1,8.9,17.9,"No","No"
12646,2010-08-02,"2010","August",2,"Moree",4.4,13.4,0,2.8,10.3,"WSW",48,"SW","WSW",22,33,73,39,1025.4,1020.7,1,1,8,12.9,"No","No"
12647,2010-08-03,"2010","August",3,"Moree",5.8,17.3,0,3.2,9.5,"SW",41,"SW","SSW",28,19,78,50,1019.3,1017.6,1,4,8.9,16.6,"No","No"
12648,2010-08-04,"2010","August",4,"Moree",2.6,17.8,0,3.4,10.5,"WNW",22,"calm","S",0,9,82,42,1021.2,1017.6,0,1,10.2,17.1,"No","No"
12649,2010-08-05,"2010","August",5,"Moree",3.3,19,0,2.3,9.5,"WSW",31,"N","SW",11,15,74,45,1019.9,1017,1,5,10.7,16.5,"No","No"
12650,2010-08-06,"2010","August",6,"Moree",2.3,14.9,0,3.2,10.5,"SW",41,"SW","SW",19,28,77,42,1023.4,1020.6,0,0,8.7,14.6,"No","No"
12651,2010-08-07,"2010","August",7,"Moree",-0.8,16,0,3.4,10.5,"SW",20,"S","SSW",4,9,85,36,1025,1021.2,0,0,6.2,15.3,"No","No"
12652,2010-08-08,"2010","August",8,"Moree",1,18,0,2.8,10.7,"ENE",28,"NE","NE",13,7,65,32,1021.9,1018.9,0,1,8.7,17.9,"No","No"
12653,2010-08-09,"2010","August",9,"Moree",3.2,21.6,0,2.8,7.9,"NE",48,"NNE","NE",26,28,64,37,1022.3,1016.8,0,2,14.3,21.3,"No","Yes"
12654,2010-08-10,"2010","August",10,"Moree",14.1,16.8,3,4.2,0,"NE",56,"NE","NNE",37,17,93,93,1017.5,1013.6,8,8,14.6,16.2,"Yes","Yes"
12655,2010-08-11,"2010","August",11,"Moree",8.7,15.9,10.8,2.2,8.1,"NW",37,"WNW","WNW",17,26,65,52,1016.3,1012.3,5,7,11.2,14.3,"Yes","No"
12656,2010-08-12,"2010","August",12,"Moree",7.4,12.1,0,3.2,4.1,"unkn",NA,"W","WSW",26,33,72,72,1013.8,1012.9,6,6,9.9,11.1,"No","No"
12657,2010-08-13,"2010","August",13,"Moree",7,15.6,0.4,2.2,9,"SW",35,"SW","SW",24,17,72,53,1016.4,1014.7,4,4,11.2,14.9,"No","No"
12658,2010-08-14,"2010","August",14,"Moree",2.7,19.1,0,3.6,10.6,"NNE",37,"NNE","NNE",15,22,80,38,1019.2,1012.9,0,0,9.9,18.3,"No","No"
12659,2010-08-15,"2010","August",15,"Moree",8.6,20.2,0,3.6,9.5,"WNW",59,"WNW","W",22,35,48,28,1013.4,1012.5,2,1,15.7,18.7,"No","No"
12660,2010-08-16,"2010","August",16,"Moree",2.9,18.6,0,5,10.7,"WSW",39,"SW","W",2,22,67,37,1019,1016.9,1,2,11.2,17.9,"No","No"
12661,2010-08-17,"2010","August",17,"Moree",1.5,17.7,0,3.2,10.7,"S",26,"E","SSE",7,7,63,28,1023.5,1019,2,1,11.2,17.4,"No","No"
12662,2010-08-18,"2010","August",18,"Moree",3.9,24.4,0,3.2,10.8,"NNE",50,"NNE","NNE",31,31,63,34,1020.7,1014.5,0,0,15.5,23.7,"No","No"
12663,2010-08-19,"2010","August",19,"Moree",14.2,17.5,0,5.4,0,"NNE",41,"ENE","ENE",11,11,78,86,1017.4,1014.8,7,8,16.7,16.3,"No","Yes"
12664,2010-08-20,"2010","August",20,"Moree",13.3,17.1,7.4,0.6,6.6,"WSW",37,"SW","WSW",19,20,90,47,1017.7,1016.7,8,4,13.5,15.8,"Yes","No"
12665,2010-08-21,"2010","August",21,"Moree",2.9,15.9,0,3.2,8.9,"WSW",35,"SSW","WSW",13,24,70,31,1022.2,1020.1,0,2,10.3,15.2,"No","No"
12666,2010-08-22,"2010","August",22,"Moree",1,16.8,0,3.8,6.1,"E",26,"E","SSE",13,7,64,39,1023.5,1019.8,4,6,9.7,15.7,"No","Yes"
12667,2010-08-23,"2010","August",23,"Moree",9.8,15.8,7.8,4.2,0,"NNE",56,"NNE","NNW",31,15,94,96,1016.1,1012.9,8,8,12.8,15.5,"Yes","Yes"
12668,2010-08-24,"2010","August",24,"Moree",8.7,15.1,6.6,0.6,5.6,"SW",30,"SW","SSW",22,15,86,62,1018.8,1015.5,7,7,11.4,14.1,"Yes","No"
12669,2010-08-25,"2010","August",25,"Moree",10.5,15.8,0,2.4,1.5,"W",35,"W","W",22,20,76,54,1015.4,1011.8,7,8,12.8,14.9,"No","Yes"
12670,2010-08-26,"2010","August",26,"Moree",7.5,17,1.2,2.4,8.6,"NW",54,"NW","WNW",19,33,73,40,1014,1009.6,1,5,11.4,16.5,"Yes","No"
12671,2010-08-27,"2010","August",27,"Moree",7.1,18.4,0,4,10.5,"WSW",37,"WNW","WSW",20,19,66,37,1017.5,1015.4,0,4,13,17.7,"No","No"
12672,2010-08-28,"2010","August",28,"Moree",4.7,17.1,0,4,10,"WSW",33,"SW","SW",9,15,76,44,1023.9,1022.2,0,5,11.5,15.1,"No","No"
12673,2010-08-29,"2010","August",29,"Moree",2.9,20,0,4,10.9,"NE",31,"ENE","NNE",15,13,67,38,1027.2,1024,1,2,13,19.2,"No","No"
12674,2010-08-30,"2010","August",30,"Moree",5.6,20.9,0,3.2,10.8,"NW",28,"NNE","S",17,9,69,33,1026.6,1022.8,1,1,14.6,19.8,"No","No"
12675,2010-08-31,"2010","August",31,"Moree",4.9,23.2,0,3.4,10.6,"NNE",33,"NNE","N",22,13,68,32,1025.9,1022.2,0,3,15.6,21.7,"No","No"
12676,2010-09-01,"2010","September",1,"Moree",10,25,0,4.4,10.9,"N",39,"N","NNW",24,17,58,36,1022.9,1017.9,1,1,17.6,24.8,"No","No"
12677,2010-09-02,"2010","September",2,"Moree",14.5,26.9,0,5.4,6,"NNW",33,"N","NNW",20,20,60,46,1019.4,1015.2,7,5,17.6,26.3,"No","No"
12678,2010-09-03,"2010","September",3,"Moree",14.1,27.4,0,4,2.9,"WNW",39,"ENE","NE",15,17,66,47,1019.5,1015.9,7,7,20.6,26.4,"No","Yes"
12679,2010-09-04,"2010","September",4,"Moree",17.2,23.5,3.2,3.8,1.1,"N",63,"NNE","N",33,15,78,89,1016.2,1012.1,8,8,20,19.2,"Yes","Yes"
12680,2010-09-05,"2010","September",5,"Moree",12.1,19.8,23.4,5.2,8.5,"W",31,"SW","WSW",20,19,67,51,1019.4,1017.1,2,6,15.8,18.5,"Yes","No"
12681,2010-09-06,"2010","September",6,"Moree",7.6,19,0,4.8,11.2,"WSW",30,"S","WSW",4,13,66,39,1022.4,1019.8,1,3,14.5,18.3,"No","No"
12682,2010-09-07,"2010","September",7,"Moree",5.3,19.4,0,3.4,10.9,"SW",26,"E","SSW",6,15,68,41,1025.2,1022.1,1,2,14.1,18.4,"No","No"
12683,2010-09-08,"2010","September",8,"Moree",4.8,20.9,0,3.8,10,"E",28,"E","SSW",17,9,62,34,1024.8,1021,6,0,13.4,20.3,"No","No"
12684,2010-09-09,"2010","September",9,"Moree",7.8,22.8,0,3.4,1.2,"NNE",39,"NNE","NW",28,7,75,91,1018.7,1014.1,7,8,17.6,18.9,"No","Yes"
12685,2010-09-10,"2010","September",10,"Moree",16.9,24,29.4,3.8,6.8,"WSW",50,"W","W",11,35,98,45,1010.1,1008.4,8,5,18,23.2,"Yes","No"
12686,2010-09-11,"2010","September",11,"Moree",6.1,19.5,0,4.2,11.2,"SW",33,"SW","SW",9,15,76,44,1019.9,1018.3,0,NA,13.5,19.1,"No","No"
12687,2010-09-12,"2010","September",12,"Moree",5.9,22,0,4,8.7,"E",28,"NE","NE",13,13,69,39,1022.9,1018.1,1,7,14.4,21.2,"No","No"
12688,2010-09-13,"2010","September",13,"Moree",13.6,21.3,0.4,3.4,4.7,"E",26,"E","SW",19,9,70,62,1018.8,1015.8,8,6,15.7,20.9,"No","No"
12689,2010-09-14,"2010","September",14,"Moree",14.1,26.6,0.8,2.8,10.4,"NW",39,"NE","NNW",20,19,77,51,1014.2,1008.5,6,2,18.8,26.1,"No","No"
12690,2010-09-15,"2010","September",15,"Moree",10,19.9,0,5.4,9.5,"SW",50,"SW","SSW",28,24,69,48,1016.7,1015.2,3,5,15,19.4,"No","No"
12691,2010-09-16,"2010","September",16,"Moree",6.1,17.6,0,5.2,4.9,"SW",39,"SW","SW",17,20,63,41,1021.3,1018,6,7,12,16.7,"No","No"
12692,2010-09-17,"2010","September",17,"Moree",7.4,14.7,0,4,1.8,"S",43,"S","WSW",28,19,56,49,1022.9,1021.8,6,6,10.9,13.9,"No","No"
12693,2010-09-18,"2010","September",18,"Moree",2,17.7,0,2.6,6.4,"SW",30,"ENE","WSW",9,17,71,41,1021.9,1018.5,5,6,10.3,16.6,"No","No"
12694,2010-09-19,"2010","September",19,"Moree",9.2,14,0,3.6,0,"S",19,"NE","NNE",9,9,84,74,1022.1,1020.9,8,8,11.2,11.1,"No","Yes"
12695,2010-09-20,"2010","September",20,"Moree",9.8,19.1,5,0.8,0.6,"E",19,"E","E",13,7,92,73,1021.3,1019.2,7,7,13.7,18.5,"Yes","No"
12696,2010-09-21,"2010","September",21,"Moree",13,24.7,0,0.4,6.9,"E",19,"NE","SW",11,9,81,51,1022.5,1019.3,6,2,18.9,23.6,"No","No"
12697,2010-09-22,"2010","September",22,"Moree",11.7,25.1,0,3.4,7.2,"N",31,"NE","N",19,22,73,56,1023.8,1019.9,5,7,19.2,23,"No","No"
12698,2010-09-23,"2010","September",23,"Moree",14.6,21.7,0,4.6,4.5,"NE",31,"NE","NE",22,22,87,59,1022.4,1019.7,8,2,17.3,21.1,"No","No"
12699,2010-09-24,"2010","September",24,"Moree",10.8,25,0,1.8,6.9,"SSW",24,"ENE","calm",11,0,77,47,1022.8,1018.6,5,5,19.7,24.1,"No","No"
12700,2010-09-25,"2010","September",25,"Moree",13.1,25.9,0,3.4,6.5,"NNE",30,"NNE","NNW",11,11,83,37,1020.5,1015.5,5,5,19.3,25.4,"No","No"
12701,2010-09-26,"2010","September",26,"Moree",13,26.5,0,5.4,9.4,"E",26,"NE","W",11,4,78,38,1019.9,1016.1,2,2,20,26.1,"No","No"
12702,2010-09-27,"2010","September",27,"Moree",13.9,26.2,0,5,9.8,"WSW",69,"N","ESE",26,9,75,80,1017.9,1012.9,4,3,20.9,20.4,"No","Yes"
12703,2010-09-28,"2010","September",28,"Moree",13.5,27.4,7,4.6,10,"SSW",30,"NNE","SW",11,15,81,31,1014.9,1011.3,2,5,21.2,26.2,"Yes","No"
12704,2010-09-29,"2010","September",29,"Moree",9,20.8,0,6.4,11.1,"SW",43,"SSW","SW",24,24,45,27,1016.4,1014.9,0,5,17.3,20.1,"No","No"
12705,2010-09-30,"2010","September",30,"Moree",2.7,22,0,6.8,11.3,"SSW",28,"S","S",13,13,53,32,1022.6,1019.9,0,2,14.7,20.9,"No","No"
12706,2010-10-01,"2010","October",1,"Moree",9.9,22.3,0,3.6,3.4,"NE",39,"ENE","NE",20,15,64,40,1025.9,1022,5,5,16.9,21.2,"No","No"
12707,2010-10-02,"2010","October",2,"Moree",12.1,21.8,0,4,0.4,"E",31,"E","E",22,19,63,51,1025.9,1021.4,7,6,16.2,20.7,"No","No"
12708,2010-10-03,"2010","October",3,"Moree",13.3,18.8,0,4.2,0,"ENE",28,"ENE","S",9,9,84,89,1023.3,1020.6,6,8,15.6,17.7,"No","Yes"
12709,2010-10-04,"2010","October",4,"Moree",14.7,26.6,20.2,1.8,10.5,"E",28,"ESE","S",17,11,79,47,1019.4,1015.8,4,3,18.7,26.1,"Yes","Yes"
12710,2010-10-05,"2010","October",5,"Moree",11.9,28,3.2,5.8,11.3,"ESE",31,"ESE","SW",9,13,71,41,1018.4,1015.5,0,2,19.2,27,"Yes","No"
12711,2010-10-06,"2010","October",6,"Moree",14.9,27.6,0,6.4,11.2,"ESE",30,"E","ENE",17,7,61,45,1019.5,1015,6,4,20.6,26.9,"No","No"
12712,2010-10-07,"2010","October",7,"Moree",14.2,27,0,4.4,2.6,"SW",48,"NNW","SW",9,37,76,54,1017.3,1016,3,7,20.3,24.5,"No","No"
12713,2010-10-08,"2010","October",8,"Moree",12.5,18.2,0,6.2,1,"SW",28,"SSW","NW",9,15,71,64,1019.7,1018.8,6,6,13.7,17.8,"No","Yes"
12714,2010-10-09,"2010","October",9,"Moree",13.6,24.3,5.2,0.6,3.6,"E",39,"E","ESE",20,19,76,45,1021.6,1019.9,7,6,18,22.5,"Yes","No"
12715,2010-10-10,"2010","October",10,"Moree",11.9,23.8,0,4.8,2.9,"ESE",41,"ESE","ESE",20,24,58,43,1024.1,1022.3,5,7,18.1,22.9,"No","No"
12716,2010-10-11,"2010","October",11,"Moree",13,22.6,0,6,1.3,"ENE",50,"ESE","E",24,33,64,53,1026.1,1024.9,7,7,17.8,21.8,"No","No"
12717,2010-10-12,"2010","October",12,"Moree",11.5,27.7,0,4.4,9.9,"NE",35,"E","NE",20,19,62,37,1026.6,1022.2,0,4,19.3,26.8,"No","No"
12718,2010-10-13,"2010","October",13,"Moree",11.7,25.2,0,6.2,7.3,"NNE",41,"NNE","NE",24,20,65,43,1021.8,1016.9,2,7,18.5,23.7,"No","No"
12719,2010-10-14,"2010","October",14,"Moree",16.3,21.6,0,7.8,0.7,"NNE",35,"NNE","ENE",24,17,81,80,1015.3,1012,8,8,17.9,20.6,"No","Yes"
12720,2010-10-15,"2010","October",15,"Moree",17.7,19.2,2.6,1.6,0,"NNE",67,"NNE","NNE",31,33,92,97,1005.7,998.1,8,8,18.1,17.8,"Yes","Yes"
12721,2010-10-16,"2010","October",16,"Moree",8.1,15.6,28,6.6,6.2,"WSW",54,"WSW","WSW",33,33,61,35,1010.8,1011.9,4,6,10.4,14.6,"Yes","No"
12722,2010-10-17,"2010","October",17,"Moree",2.6,19.1,0.2,6.2,11.7,"SW",39,"SSW","SW",15,24,59,35,1018.2,1015.3,0,2,11,17.8,"No","No"
12723,2010-10-18,"2010","October",18,"Moree",5.2,23.1,0,4.6,12.1,"SSW",33,"E","SW",6,13,61,36,1020.5,1017.8,0,1,14.4,22,"No","No"
12724,2010-10-19,"2010","October",19,"Moree",7.5,26,0,5.4,12,"WSW",22,"N","S",2,13,65,28,1022.5,1020.3,0,1,16.5,24.6,"No","No"
12725,2010-10-20,"2010","October",20,"Moree",12,27.4,0,6,12.4,"NNE",37,"ENE","N",15,11,64,30,1026,1021.9,0,2,18.8,26.1,"No","No"
12726,2010-10-21,"2010","October",21,"Moree",14.8,22.8,0,6.4,2.1,"NE",35,"NE","NW",9,13,88,73,1025.5,1021,7,7,15.8,19,"No","No"
12727,2010-10-22,"2010","October",22,"Moree",13.7,26.2,0,2.4,10.8,"SSE",41,"NNE","NW",19,13,70,46,1022.4,1018.1,4,5,18.5,24.6,"No","Yes"
12728,2010-10-23,"2010","October",23,"Moree",12.7,28.5,8.8,6.2,12.2,"E",26,"NNE","WSW",17,11,74,32,1019.8,1016.1,0,5,19.3,27.5,"Yes","No"
12729,2010-10-24,"2010","October",24,"Moree",14.7,20.1,0,5.8,1.9,"SW",44,"SSW","E",13,9,80,82,1017,1016.8,7,7,18.5,17.6,"No","Yes"
12730,2010-10-25,"2010","October",25,"Moree",10.5,25.2,12.4,2.4,11.8,"W",30,"ESE","WNW",7,17,84,42,1018.3,1015.5,3,2,17.4,24.2,"Yes","No"
12731,2010-10-26,"2010","October",26,"Moree",14.1,26.9,0,4.4,6.4,"E",26,"NE","SE",11,9,79,37,1018.5,1015.8,7,2,17.8,26.5,"No","No"
12732,2010-10-27,"2010","October",27,"Moree",12.7,30,0,4.4,11.3,"SW",31,"NE","NW",15,17,67,26,1017.5,1013.7,2,3,18.9,28.5,"No","No"
12733,2010-10-28,"2010","October",28,"Moree",12.3,30.8,0,6.6,12.2,"ENE",33,"ENE","W",17,11,61,21,1016,1012.8,1,2,21.2,29.4,"No","No"
12734,2010-10-29,"2010","October",29,"Moree",14.3,30.2,0,9.2,11.2,"N",41,"NNE","NNE",24,17,64,32,1017.9,1013.5,2,5,20.4,29.6,"No","No"
12735,2010-10-30,"2010","October",30,"Moree",17.2,28.9,0,8,8.8,"NNE",48,"NNE","NNW",28,24,59,32,1016.6,1013.6,4,5,21.5,27.8,"No","No"
12736,2010-10-31,"2010","October",31,"Moree",18.9,29.8,0,9,7,"NNW",35,"NNE","WNW",20,22,64,38,1015.2,1012.3,8,5,21.3,28.6,"No","No"
12737,2010-11-01,"2010","November",1,"Moree",14.2,17.7,0,7.4,1,"SW",30,"SW","SW",11,11,61,80,1013.5,1013.9,7,8,17,15.8,"No","Yes"
12738,2010-11-02,"2010","November",2,"Moree",7.8,22.2,14.8,1.4,12.5,"WSW",46,"SSW","SW",24,31,69,23,1017.2,1015.1,1,1,14.4,21.2,"Yes","No"
12739,2010-11-03,"2010","November",3,"Moree",8,25.5,0,7,12.3,"SSW",33,"S","WSW",11,13,51,24,1019.5,1016,1,1,17.4,23.9,"No","No"
12740,2010-11-04,"2010","November",4,"Moree",10.9,27.1,0,6.6,10.7,"ENE",28,"ENE","SE",13,20,67,28,1017.5,1013,1,6,19.2,26.1,"No","No"
12741,2010-11-05,"2010","November",5,"Moree",15.2,25.5,0,6.2,4.9,"W",67,"E","W",13,28,65,83,1016.2,1013.8,6,6,20.2,15.4,"No","Yes"
12742,2010-11-06,"2010","November",6,"Moree",10.8,27.4,8.2,4.8,12.2,"NW",37,"ENE","NE",9,13,65,33,1017.6,1014.1,0,5,18.4,25.8,"Yes","No"
12743,2010-11-07,"2010","November",7,"Moree",13.3,29.2,0,8,11,"NNE",46,"NE","N",28,19,59,39,1018.2,1014.3,2,3,19.8,28.6,"No","Yes"
12744,2010-11-08,"2010","November",8,"Moree",15.6,29.4,2.8,9,7,"NE",48,"NE","N",22,22,82,40,1020.5,1017.6,7,1,18.4,28.1,"Yes","Yes"
12745,2010-11-09,"2010","November",9,"Moree",18.4,30.2,6.8,7.6,9.2,"NE",44,"ENE","NE",17,11,69,39,1024.3,1020.7,7,3,22,28.1,"Yes","No"
12746,2010-11-10,"2010","November",10,"Moree",17.3,30.4,0,8,12.6,"NE",39,"NNE","N",24,11,62,39,1023.6,1017.9,1,2,21.8,28.7,"No","No"
12747,2010-11-11,"2010","November",11,"Moree",18.1,26.5,0,7.4,0.9,"unkn",NA,"NNE","SSE",26,33,55,72,1017.2,1014.1,7,7,22.9,22.3,"No","No"
12748,2010-11-12,"2010","November",12,"Moree",16,32,0,5.2,10.6,"NW",48,"NE","NE",26,22,65,42,1014.6,1011,1,6,24.1,29.7,"No","No"
12749,2010-11-13,"2010","November",13,"Moree",20.1,32.2,0,11.4,10.8,"NE",48,"NNE","NNE",35,22,61,35,1018.1,1014.7,2,6,23.9,30.1,"No","No"
12750,2010-11-14,"2010","November",14,"Moree",19.5,31.3,0,9.6,6.3,"NE",43,"NNE","NNE",30,19,60,36,1019.1,1014.3,7,7,23.1,29.5,"No","No"
12751,2010-11-15,"2010","November",15,"Moree",21.6,23.8,0,8.4,0,"NNE",44,"N","N",30,13,68,92,1014.6,1012.6,7,8,22.9,21,"No","Yes"
12752,2010-11-16,"2010","November",16,"Moree",17.9,27.6,24.4,3.8,3.5,"WSW",37,"SSW","WNW",9,11,89,53,1013.3,1009.2,7,6,20,26.8,"Yes","No"
12753,2010-11-17,"2010","November",17,"Moree",18.3,28,1,3.4,5.6,"SSW",26,"NW","S",7,11,80,45,1013,1010.5,7,7,21.4,26.7,"No","No"
