"Date","ID","Year","Month","Day","Location","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","TempRange","MaxTemp","MinTemp","Rainfall","monthID","Season"
2010-03-20,87675,"2010","marzo",20,"Cairns",4.6,6.9,"SE",37,"S","SSE",17,26,93,59,1011.8,1008.1,8,3,21.9,29.4,"Yes","No",8.7,30.4,21.7,6.4,"2010-marzo","wet"
2010-03-21,87676,"2010","marzo",21,"Cairns",5,9.7,"NNE",39,"W","N",11,20,65,72,1009.3,1006.8,5,7,28,29.2,"No","Yes",8.6,30.5,21.9,0,"2010-marzo","wet"
2010-03-22,87677,"2010","marzo",22,"Cairns",4.2,3.9,"ESE",33,"SSE","S",13,6,74,85,1010.8,1008.6,1,7,28.9,27.3,"Yes","Yes",6.7,30.8,24.1,2.2,"2010-marzo","wet"
2010-03-23,87678,"2010","marzo",23,"Cairns",3.6,3.2,"SSE",52,"SSE","SE",24,30,89,73,1013.1,1009.8,7,7,24.4,27.5,"Yes","Yes",5.9,29.2,23.3,6,"2010-marzo","wet"
2010-03-24,87679,"2010","marzo",24,"Cairns",7.6,3.6,"SE",52,"SSE","SE",26,37,75,67,1012.6,1010,6,7,27.3,27.7,"Yes","Yes",5.5,29.3,23.8,25.2,"2010-marzo","wet"
2010-03-25,87680,"2010","marzo",25,"Cairns",4.2,0.9,"SE",54,"SE","SE",24,17,96,95,1012.6,1010.8,7,8,24.1,24.4,"Yes","Yes",6,29.5,23.5,5.4,"2010-marzo","wet"
2010-03-26,87681,"2010","marzo",26,"Cairns",6.2,0.2,"SE",54,"SSE","ESE",19,28,96,93,1014.1,1011.7,8,8,23.7,24.1,"Yes","Yes",5.1,28.3,23.2,115.8,"2010-marzo","wet"
2010-03-27,87682,"2010","marzo",27,"Cairns",5.4,1,"ESE",43,"SSE","SSE",22,20,86,89,1013.2,1010.4,7,7,25.9,26.2,"Yes","Yes",5.6,28.8,23.2,54,"2010-marzo","wet"
2010-03-28,87683,"2010","marzo",28,"Cairns",4.4,1.1,"SE",50,"SSE","ESE",20,22,85,91,1012.6,1009.5,8,8,25.6,25.1,"Yes","Yes",4.5,28.4,23.9,44.4,"2010-marzo","wet"
2010-03-29,87684,"2010","marzo",29,"Cairns",4,4.2,"ESE",44,"ESE","SE",30,26,86,74,1012.9,1010.2,7,7,26.8,28.5,"Yes","Yes",5.4,29.6,24.2,23.8,"2010-marzo","wet"
2010-03-30,87685,"2010","marzo",30,"Cairns",3.2,8.4,"E",39,"ESE","SE",22,30,78,63,1013.6,1010.4,6,5,27.9,30,"Yes","Yes",5.9,30.5,24.6,6.8,"2010-marzo","wet"
2010-03-31,87686,"2010","marzo",31,"Cairns",5.4,0.1,"S",31,"S","E",13,13,89,85,1012.8,1010.1,8,8,24.8,25.2,"Yes","Yes",4,28.3,24.3,2.6,"2010-marzo","wet"
2010-04-01,87687,"2010","abril",1,"Cairns",4,0.1,"S",41,"S","SE",20,15,84,94,1011.7,1009.8,8,8,25.5,24.5,"Yes","Yes",3.9,26.8,22.9,12.8,"2010-abril","wet"
2010-04-02,87688,"2010","abril",2,"Cairns",1,0,"S",35,"SE","S",13,13,82,80,1012.5,1009.6,7,8,24,25.1,"Yes","Yes",4.7,26.7,22,20.4,"2010-abril","wet"
2010-04-03,87689,"2010","abril",3,"Cairns",3.6,0.3,"S",41,"S","SSE",15,22,94,92,1011.8,1009.4,7,8,24.3,23.9,"Yes","Yes",2.2,25.3,23.1,25.8,"2010-abril","wet"
2010-04-04,87690,"2010","abril",4,"Cairns",1.8,0,"SSE",33,"SSE","SSE",15,20,96,93,1012,1009.1,8,8,23.5,23.8,"Yes","Yes",3.7,26.6,22.9,55.6,"2010-abril","wet"
2010-04-05,87691,"2010","abril",5,"Cairns",3.2,2.2,"ENE",37,"S","E",13,19,82,84,1012,1009.6,6,7,26.5,26.7,"Yes","Yes",7.1,29.8,22.7,31.2,"2010-abril","wet"
2010-04-06,87692,"2010","abril",6,"Cairns",5.4,0,"SSE",35,"SSE","SSE",15,20,89,98,1013.6,1012.4,8,8,25,24.1,"Yes","Yes",3.5,26.8,23.3,27.2,"2010-abril","wet"
2010-04-07,87693,"2010","abril",7,"Cairns",2.2,9.7,"SE",41,"SSE","ESE",17,26,80,63,1016.2,1013.4,5,6,26.8,29.2,"Yes","No",6.6,29.9,23.3,20.4,"2010-abril","wet"
2010-04-08,87694,"2010","abril",8,"Cairns",5.4,4.4,"SE",35,"SSE","SE",19,28,83,63,1016.5,1012.7,7,5,25.3,29.2,"No","No",6,29.6,23.6,0.4,"2010-abril","wet"
2010-04-09,87695,"2010","abril",9,"Cairns",4.2,10.8,"SE",37,"SSE","E",20,19,70,58,1013.8,1010,5,1,27.3,29.4,"No","No",7.6,30.6,23,0.2,"2010-abril","wet"
2010-04-10,87696,"2010","abril",10,"Cairns",6.4,11,"ENE",30,"SE","NE",17,20,69,63,1012.5,1009.5,4,3,27.2,29.4,"No","No",9.5,30.6,21.1,0,"2010-abril","wet"
2010-04-11,87697,"2010","abril",11,"Cairns",5.4,10.7,"SSE",26,"S","NNE",13,13,71,64,1012.3,1009.9,3,2,27,28.5,"No","No",7.1,29.9,22.8,0,"2010-abril","wet"
2010-04-12,87698,"2010","abril",12,"Cairns",5.6,8,"NNE",24,"calm","NE",0,15,79,67,1013.7,1009.5,7,3,26.1,28.6,"No","No",8.4,29.7,21.3,0,"2010-abril","wet"
2010-04-13,87699,"2010","abril",13,"Cairns",4,10.9,"NNE",24,"SE","NNE",13,15,69,69,1013.5,1010.6,1,2,27.8,29.6,"No","Yes",9.8,31.2,21.4,0,"2010-abril","wet"
2010-04-14,87700,"2010","abril",14,"Cairns",5.2,0.1,"SSE",35,"SSE","S",15,15,91,93,1014.9,1012.7,7,8,24,24.1,"Yes","Yes",3.9,27,23.1,1.2,"2010-abril","wet"
2010-04-15,87701,"2010","abril",15,"Cairns",2.4,3.6,"ESE",43,"SSE","SE",17,24,75,67,1013.9,1011.7,6,7,27,28.3,"Yes","Yes",7.2,30.4,23.2,5.4,"2010-abril","wet"
2010-04-16,87702,"2010","abril",16,"Cairns",7.4,5.9,"ESE",43,"S","S",15,11,82,79,1014.8,1012.3,6,7,24.9,26.2,"Yes","Yes",6.8,29.6,22.8,2.4,"2010-abril","wet"
2010-04-17,87703,"2010","abril",17,"Cairns",1.8,9.7,"SE",39,"SSE","SE",24,26,71,63,1015.2,1012.1,7,6,26.5,29.5,"Yes","Yes",7.8,30.3,22.5,2.2,"2010-abril","wet"
2010-04-18,87704,"2010","abril",18,"Cairns",6,3.3,"S",44,"S","SSE",20,9,81,86,1014.4,1011.5,7,8,25.2,24.2,"Yes","Yes",7.1,29.7,22.6,6.6,"2010-abril","wet"
2010-04-19,87705,"2010","abril",19,"Cairns",4.6,0,"S",44,"SSE","SSE",19,24,91,77,1013.3,1010.5,8,8,22.6,26.4,"Yes","Yes",5.3,26.6,21.3,13.6,"2010-abril","wet"
2010-04-20,87706,"2010","abril",20,"Cairns",3.4,6,"S",41,"SSE","SE",24,28,73,65,1011.9,1009.4,7,6,25.9,28.8,"Yes","No",7.1,29.7,22.6,1.4,"2010-abril","wet"
2010-04-21,87707,"2010","abril",21,"Cairns",4.6,3.4,"SE",39,"SSE","SSE",15,17,80,68,1012.9,1009.2,7,7,25.2,29.2,"No","No",6.5,29.9,23.4,0,"2010-abril","wet"
2010-04-22,87708,"2010","abril",22,"Cairns",4.4,4.3,"SSE",43,"SSE","SSE",20,17,75,68,1013.4,1010.6,7,7,26.3,27.2,"No","No",4.8,29,24.2,0.4,"2010-abril","wet"
2010-04-23,87709,"2010","abril",23,"Cairns",4,3.3,"S",50,"SE","SE",20,31,81,73,1013.6,1010.7,7,7,25.8,27,"No","Yes",3.7,28.3,24.6,0,"2010-abril","wet"
2010-04-24,87710,"2010","abril",24,"Cairns",3.4,4.1,"SE",33,"SSE","W",15,6,86,88,1013.1,1010.7,7,7,26.7,27,"Yes","Yes",3.9,28.4,24.5,1.2,"2010-abril","wet"
2010-04-25,87711,"2010","abril",25,"Cairns",2.4,0.3,"SSE",28,"SSE","ESE",15,19,85,80,1015.5,1011.9,7,8,26.5,27.8,"Yes","No",3.8,28.3,24.5,11.2,"2010-abril","wet"
2010-04-26,87712,"2010","abril",26,"Cairns",2.6,4.2,"SE",35,"SSE","SE",17,22,77,77,1015.8,1013.6,5,7,28.1,27.9,"No","Yes",5.9,30.6,24.7,0,"2010-abril","wet"
2010-04-27,87713,"2010","abril",27,"Cairns",4.2,5.8,"SE",41,"SSE","SE",15,24,91,61,1016.9,1014.6,7,7,24.9,28.5,"Yes","No",6.8,30.3,23.5,10.4,"2010-abril","wet"
2010-04-28,87714,"2010","abril",28,"Cairns",5,0.9,"SSE",33,"S","SSE",17,20,87,73,1017.8,1016.4,7,8,25.1,27,"No","Yes",5,28.1,23.1,1,"2010-abril","wet"
2010-04-29,87715,"2010","abril",29,"Cairns",3.4,6.1,"SE",48,"SSE","SE",19,28,75,63,1018.1,1015,7,6,26.1,28,"Yes","No",6.4,29.7,23.3,1.4,"2010-abril","wet"
2010-04-30,87716,"2010","abril",30,"Cairns",5,5.4,"SE",43,"SSE","S",24,13,75,78,1017.1,1015.1,5,7,26.8,26.1,"No","Yes",6.9,29.8,22.9,0.4,"2010-abril","wet"
2010-05-01,87717,"2010","mayo",1,"Cairns",5.2,2.5,"ESE",54,"SSE","SE",17,20,91,71,1017.9,1015.9,7,7,23.7,26.9,"Yes","No",6,28.5,22.5,8.6,"2010-mayo","dry"
2010-05-02,87718,"2010","mayo",2,"Cairns",3.8,1.5,"SE",46,"SSE","SSE",28,24,73,69,1017.6,1014.6,7,6,25.7,27.4,"No","Yes",5,28.3,23.3,0.6,"2010-mayo","dry"
2010-05-03,87719,"2010","mayo",3,"Cairns",4.6,3.6,"ESE",44,"SSE","SE",20,30,98,77,1016.3,1013.2,7,3,23.1,27.7,"Yes","Yes",6,28.8,22.8,8.4,"2010-mayo","dry"
2010-05-04,87720,"2010","mayo",4,"Cairns",2.6,5.5,"SE",39,"SSE","SE",17,28,84,71,1014.8,1012.2,6,6,25.6,27.1,"Yes","No",6.2,29.1,22.9,8.8,"2010-mayo","dry"
2010-05-05,87721,"2010","mayo",5,"Cairns",4,9.5,"ESE",37,"SSE","SE",17,26,70,59,1014.2,1012.5,7,5,26.3,28.4,"No","No",7.7,29.2,21.5,0.2,"2010-mayo","dry"
2010-05-06,87722,"2010","mayo",6,"Cairns",6,6,"SE",48,"SSE","ESE",19,28,69,50,1014.9,1012,2,6,25.7,28.3,"No","No",9.8,29.7,19.9,0,"2010-mayo","dry"
2010-05-07,87723,"2010","mayo",7,"Cairns",7,10.2,"SE",54,"SE","ESE",35,30,49,45,1014.2,1011.7,5,5,26.9,28.3,"No","No",8.2,29,20.8,0,"2010-mayo","dry"
2010-05-08,87724,"2010","mayo",8,"Cairns",6.8,5.8,"SE",48,"S","SE",17,35,76,59,1013.6,1010.8,8,8,24,26.6,"No","No",6.1,27.8,21.7,0,"2010-mayo","dry"
2010-05-09,87725,"2010","mayo",9,"Cairns",5.4,6,"unkn",37,"SSE","SE",19,24,73,71,1013,1010.4,6,6,24.5,25.2,"No","No",7.2,28.5,21.3,0.4,"2010-mayo","dry"
2010-05-10,87726,"2010","mayo",10,"Cairns",5,8,"SE",37,"SSE","ESE",17,22,71,62,1013.7,1010.7,6,5,24.6,27.4,"No","No",8.8,28.5,19.7,0.4,"2010-mayo","dry"
2010-05-11,87727,"2010","mayo",11,"Cairns",5,9.8,"SSE",35,"SSE","ESE",17,20,72,60,1013.6,1010.7,4,6,25.4,28.1,"No","No",8.2,29.4,21.2,0.2,"2010-mayo","dry"
2010-05-12,87728,"2010","mayo",12,"Cairns",4.8,5.7,"SSE",41,"S","SE",13,20,70,60,1013.7,1012.4,7,7,25.3,26.7,"No","Yes",6.4,28,21.6,0,"2010-mayo","dry"
2010-05-13,87729,"2010","mayo",13,"Cairns",5.4,2.5,"SSE",43,"SSE","SSE",15,17,74,67,1015.5,1013.1,7,7,23.5,25.6,"Yes","No",6.3,27.4,21.1,1.4,"2010-mayo","dry"
2010-05-14,87730,"2010","mayo",14,"Cairns",3.8,6.8,"SE",37,"SSE","SE",15,26,63,61,1015.2,1012,2,6,26.1,26.3,"No","No",8.2,28.2,20,0.2,"2010-mayo","dry"
2010-05-15,87731,"2010","mayo",15,"Cairns",4,10.3,"SE",33,"S","ESE",15,20,62,53,1013.5,1010.7,1,2,24.8,27.6,"No","No",8,28.3,20.3,0,"2010-mayo","dry"
2010-05-16,87732,"2010","mayo",16,"Cairns",5.8,10.8,"SE",39,"SSE","ESE",17,28,62,47,1013.9,1011.5,3,1,24.7,28,"No","No",10.3,28.8,18.5,0,"2010-mayo","dry"
2010-05-17,87733,"2010","mayo",17,"Cairns",6.8,2.2,"S",30,"S","SSE",13,15,69,70,1013.9,1011.9,7,7,25.9,25.9,"No","No",7.1,28.4,21.3,0.4,"2010-mayo","dry"
2010-05-18,87734,"2010","mayo",18,"Cairns",1.8,6,"ESE",37,"SSE","SE",17,26,76,67,1014.1,1011.3,7,6,23.4,26,"No","No",6.6,28.1,21.5,0.4,"2010-mayo","dry"
2010-05-19,87735,"2010","mayo",19,"Cairns",5.6,0.4,"SSE",41,"SSE","SSE",20,24,68,63,1016.3,1014,7,7,23.7,24.5,"No","No",4.5,25.9,21.4,0,"2010-mayo","dry"
2010-05-20,87736,"2010","mayo",20,"Cairns",5.2,9.9,"ESE",37,"SSE","SE",17,20,59,55,1016.7,1013,2,6,24.5,25.7,"No","No",7.7,27.5,19.8,0,"2010-mayo","dry"
2010-05-21,87737,"2010","mayo",21,"Cairns",4,7,"SE",28,"SE","E",13,11,67,59,1015.4,1011.8,1,5,25.1,27.7,"No","No",8.1,28.6,20.5,0,"2010-mayo","dry"
2010-05-22,87738,"2010","mayo",22,"Cairns",4.4,10.2,"SE",31,"SSE","ESE",17,13,69,58,1014.3,1010.5,1,2,25.1,28.7,"No","No",7.7,29.7,22,0,"2010-mayo","dry"
2010-05-23,87739,"2010","mayo",23,"Cairns",6,5,"NE",30,"S","E",13,19,69,58,1015,1012,6,6,25.6,28.4,"No","No",6.8,29.1,22.3,0,"2010-mayo","dry"
2010-05-24,87740,"2010","mayo",24,"Cairns",4,6.6,"unkn",30,"SSE","ENE",15,17,70,64,1015.4,1012.3,3,6,26,27.4,"No","No",6.7,28.8,22.1,0,"2010-mayo","dry"
2010-05-25,87741,"2010","mayo",25,"Cairns",3.8,10.4,"NNE",26,"SSW","NNE",6,13,73,69,1014.4,1009.6,3,1,25.2,27,"No","No",8.6,28.2,19.6,0,"2010-mayo","dry"
2010-05-26,87742,"2010","mayo",26,"Cairns",3.6,9.9,"N",30,"ESE","N",6,15,73,76,1012.3,1009.1,2,3,25.9,27.3,"No","No",7.2,28.2,21,0,"2010-mayo","dry"
2010-05-27,87743,"2010","mayo",27,"Cairns",4.2,7.1,"SE",28,"S","E",13,19,68,53,1014.9,1012,7,1,25,27.4,"No","No",6.7,28.5,21.8,0.6,"2010-mayo","dry"
2010-05-28,87744,"2010","mayo",28,"Cairns",5.2,9.5,"S",24,"SSE","NE",13,19,58,59,1016.3,1013.1,7,3,25.4,27.5,"No","No",6.9,28.5,21.6,0,"2010-mayo","dry"
2010-05-29,87745,"2010","mayo",29,"Cairns",4.4,7.3,"NE",20,"calm","NNE",0,13,78,73,1016.2,1012,7,7,25,27.8,"No","No",7.6,28.8,21.2,0,"2010-mayo","dry"
2010-05-30,87746,"2010","mayo",30,"Cairns",4,7.4,"SE",33,"SSE","E",17,13,72,53,1015.4,1012.4,7,6,25.3,27,"No","No",4.6,27.8,23.2,0,"2010-mayo","dry"
2010-05-31,87747,"2010","mayo",31,"Cairns",6,8,"SE",41,"SSE","ESE",20,20,67,50,1015.9,1012.6,6,2,23.6,25.8,"No","No",6.1,27.1,21,0,"2010-mayo","dry"
2010-06-01,87748,"2010","junio",1,"Cairns",6.2,8.6,"S",30,"S","ESE",17,15,60,50,1016.4,1013.1,7,1,23.2,26.2,"No","No",8.9,27.2,18.3,0,"2010-junio","dry"
2010-06-02,87749,"2010","junio",2,"Cairns",5.8,9.5,"NNE",22,"SE","NE",15,17,62,61,1015.1,1011.9,1,1,25,27.2,"No","No",7.9,27.6,19.7,0,"2010-junio","dry"
2010-06-03,87750,"2010","junio",3,"Cairns",4,3.6,"SE",17,"SE","NE",11,11,85,67,1014.3,1011.6,7,3,23.8,27.7,"No","No",5.9,27.9,22,0.4,"2010-junio","dry"
2010-06-04,87751,"2010","junio",4,"Cairns",2.6,9.1,"SE",31,"S","SE",15,19,73,60,1013.7,1011.1,1,2,25.3,28.1,"No","No",8.3,29.1,20.8,0.2,"2010-junio","dry"
2010-06-05,87752,"2010","junio",5,"Cairns",5.6,9.9,"SSE",35,"SSE","SE",26,24,56,46,1014.6,1011.7,5,2,24.1,26.5,"No","No",6.3,28.1,21.8,0,"2010-junio","dry"
2010-06-06,87753,"2010","junio",6,"Cairns",6.2,10.3,"S",33,"S","ESE",17,17,51,41,1015.9,1013.5,1,1,22.8,26,"No","No",9.8,27.3,17.5,0,"2010-junio","dry"
2010-06-07,87754,"2010","junio",7,"Cairns",7.6,8.3,"SE",35,"SSE","SE",13,22,54,54,1017.7,1015.2,1,4,23.1,25,"No","No",11.6,28,16.4,0,"2010-junio","dry"
2010-06-08,87755,"2010","junio",8,"Cairns",5,10.4,"ESE",35,"SSE","ESE",15,20,60,46,1017.8,1014.9,2,2,23.4,26.1,"No","No",6.8,27.1,20.3,0,"2010-junio","dry"
2010-06-09,87756,"2010","junio",9,"Cairns",5.6,10.6,"SE",35,"ESE","ESE",13,19,64,44,1017,1013.8,1,1,23.3,27.6,"No","No",11.6,28.4,16.8,0,"2010-junio","dry"
2010-06-10,87757,"2010","junio",10,"Cairns",4.8,9.5,"SE",39,"SSE","ESE",15,24,68,51,1017.6,1015,2,2,24.1,27.8,"No","No",11.5,28.8,17.3,0,"2010-junio","dry"
2010-06-11,87758,"2010","junio",11,"Cairns",7.2,4.5,"S",37,"SSE","SE",17,20,65,62,1017.4,1014.9,6,7,24.4,26.5,"No","No",9.2,28.2,19,0,"2010-junio","dry"
2010-06-12,87759,"2010","junio",12,"Cairns",4.2,10.5,"SSE",46,"SSE","ESE",26,26,64,56,1017.7,1013.9,3,1,24.3,26.1,"No","No",5.7,27.6,21.9,0,"2010-junio","dry"
2010-06-13,87760,"2010","junio",13,"Cairns",6.4,10.2,"SSE",41,"SSE","SE",24,28,56,53,1018.4,1016.1,1,2,23.5,25.7,"No","No",9.4,27.4,18,0,"2010-junio","dry"
2010-06-14,87761,"2010","junio",14,"Cairns",6.4,9.8,"SSE",37,"S","SE",19,24,65,57,1019.1,1016,5,5,22.9,26.4,"No","No",7.8,27.8,20,0,"2010-junio","dry"
2010-06-15,87762,"2010","junio",15,"Cairns",6.4,4.1,"SSE",52,"SSE","ESE",30,24,70,59,1017.6,1014.1,7,7,23.5,25.5,"No","No",6,27.2,21.2,0,"2010-junio","dry"
2010-06-16,87763,"2010","junio",16,"Cairns",4.8,5.1,"SSE",46,"SSE","SSE",28,31,70,64,1017.9,1015.9,5,7,24.1,25.8,"No","Yes",6.4,27.7,21.3,0,"2010-junio","dry"
2010-06-17,87764,"2010","junio",17,"Cairns",4.8,10.5,"SSE",41,"SSE","ESE",26,24,69,54,1018.3,1015.2,1,1,23.4,27,"Yes","No",7.7,28.2,20.5,2.2,"2010-junio","dry"
2010-06-18,87765,"2010","junio",18,"Cairns",6.6,10.3,"ESE",33,"SSE","E",15,15,67,45,1017.6,1014.3,3,1,24.1,27.6,"No","No",9,28.1,19.1,0,"2010-junio","dry"
2010-06-19,87766,"2010","junio",19,"Cairns",4.8,10.3,"SSE",37,"NW","ESE",9,26,72,53,1017.8,1015.1,6,6,23.5,27.1,"No","No",10.9,28.4,17.5,0,"2010-junio","dry"
2010-06-20,87767,"2010","junio",20,"Cairns",6.6,7.9,"SSE",50,"SSE","SE",31,37,66,51,1020.1,1018.1,3,2,22.2,24.7,"No","No",6.2,26.3,20.1,0,"2010-junio","dry"
2010-06-21,87768,"2010","junio",21,"Cairns",7.2,5.2,"SSE",50,"SSE","SSE",24,28,57,56,1021.3,1018.6,7,7,21.7,24.2,"No","No",7,26.6,19.6,0,"2010-junio","dry"
2010-06-22,87769,"2010","junio",22,"Cairns",4.4,4.1,"SE",54,"SSE","SE",28,35,68,69,1020.7,1017.9,3,7,24.6,24.6,"No","Yes",6.4,27.6,21.2,0.4,"2010-junio","dry"
2010-06-23,87770,"2010","junio",23,"Cairns",4.2,3.6,"SE",50,"SSE","SSE",30,22,79,75,1019.8,1017.6,7,7,22.9,23.6,"Yes","No",6.4,26.4,20,1.2,"2010-junio","dry"
2010-06-24,87771,"2010","junio",24,"Cairns",3,7.9,"SE",44,"SSE","SSE",24,22,74,57,1018.9,1015.1,3,3,23,25.9,"No","No",7,27.2,20.2,0.4,"2010-junio","dry"
2010-06-25,87772,"2010","junio",25,"Cairns",5.2,10.2,"SSE",33,"S","SE",19,24,73,52,1017.3,1015.3,2,3,23.4,27.6,"No","Yes",8.4,29.1,20.7,0,"2010-junio","dry"
2010-06-26,87773,"2010","junio",26,"Cairns",6,1.4,"SE",39,"S","SSE",19,30,89,71,1017.6,1014.9,7,6,23.2,25.2,"Yes","Yes",5,27,22,4.6,"2010-junio","dry"
2010-06-27,87774,"2010","junio",27,"Cairns",3,6.3,"SE",35,"S","ESE",19,20,76,58,1016.8,1013.5,3,6,23.3,26.9,"Yes","No",7.4,27.8,20.4,1.4,"2010-junio","dry"
2010-06-28,87775,"2010","junio",28,"Cairns",4,8.3,"S",28,"SSE","E",13,19,63,45,1016.1,1013,1,4,24.6,28.2,"No","No",10.2,28.6,18.4,0,"2010-junio","dry"
2010-06-29,87776,"2010","junio",29,"Cairns",5.4,6.3,"ESE",35,"SSE","E",17,17,73,62,1017,1014.4,5,6,23.1,26.4,"No","No",8.6,28.4,19.8,0,"2010-junio","dry"
2010-06-30,87777,"2010","junio",30,"Cairns",4.4,7.4,"SE",41,"S","SE",17,31,65,61,1017.2,1015.4,2,5,24.4,25.6,"No","No",9,28.8,19.8,0,"2010-junio","dry"
2010-07-01,87778,"2010","julio",1,"Cairns",6.2,7.8,"SE",44,"SSE","ESE",22,33,66,55,1017.6,1014.7,7,7,24.5,26.7,"No","No",6.7,28.5,21.8,0,"2010-julio","dry"
2010-07-02,87779,"2010","julio",2,"Cairns",5.6,0.3,"S",35,"S","SE",19,20,81,76,1018.7,1016.8,7,7,24.3,25.2,"No","Yes",5,26.4,21.4,0.2,"2010-julio","dry"
2010-07-03,87780,"2010","julio",3,"Cairns",2.8,2.3,"S",59,"SSE","SSE",24,24,77,72,1019.4,1016.8,7,7,24.6,25.1,"Yes","No",4.6,27.1,22.5,1.2,"2010-julio","dry"
2010-07-04,87781,"2010","julio",4,"Cairns",4.6,1.1,"SSE",52,"SSE","SSE",30,28,75,68,1019.2,1016.5,7,7,22.8,23.9,"No","No",4.5,25.7,21.2,0.2,"2010-julio","dry"
2010-07-05,87782,"2010","julio",5,"Cairns",3.4,0.5,"SE",44,"SSE","SSE",26,20,86,77,1017.9,1015,7,7,22.6,24.3,"No","No",5.2,25.6,20.4,0,"2010-julio","dry"
2010-07-06,87783,"2010","julio",6,"Cairns",2.8,7.3,"SE",37,"SSE","SE",13,22,76,55,1016.8,1014.2,1,5,24.5,27.3,"No","No",7.3,28.6,21.3,0.8,"2010-julio","dry"
2010-07-07,87784,"2010","julio",7,"Cairns",4.8,1.1,"E",28,"SE","SE",17,15,80,66,1017,1014.5,7,7,22.8,26.2,"No","No",7.9,28.4,20.5,0.2,"2010-julio","dry"
2010-07-08,87785,"2010","julio",8,"Cairns",3.8,3.3,"ESE",31,"SSE","SE",11,22,76,60,1016.7,1014.1,7,7,24.2,25.9,"No","No",7.5,28.5,21,0,"2010-julio","dry"
2010-07-09,87786,"2010","julio",9,"Cairns",4,5.2,"SE",41,"SSE","ESE",15,30,79,61,1017,1014.2,7,3,23.2,26.8,"No","No",6.8,28.3,21.5,0,"2010-julio","dry"
2010-07-10,87787,"2010","julio",10,"Cairns",5,2.1,"SE",43,"S","SE",19,28,79,59,1019.3,1017,7,7,22.8,25.1,"No","No",4.8,26.2,21.4,0,"2010-julio","dry"
2010-07-11,87788,"2010","julio",11,"Cairns",4,5.7,"SE",43,"SSE","SSE",20,22,66,59,1019.5,1016.3,2,7,22.8,25.8,"No","Yes",10.4,27.8,17.4,0,"2010-julio","dry"
2010-07-12,87789,"2010","julio",12,"Cairns",3.4,6.8,"SE",46,"SSE","SE",20,31,75,71,1018,1015.6,2,7,23.6,23.9,"Yes","Yes",6.4,27.1,20.7,2.8,"2010-julio","dry"
2010-07-13,87790,"2010","julio",13,"Cairns",4.6,2.5,"E",39,"SSE","E",15,20,81,84,1017.8,1015.4,6,7,23.3,22.9,"Yes","No",6.3,26.5,20.2,1.8,"2010-julio","dry"
2010-07-14,87791,"2010","julio",14,"Cairns",3.2,4.7,"SE",35,"SSE","ESE",17,19,73,58,1018.2,1014.7,7,6,23.2,27,"No","No",8.7,28.3,19.6,0.6,"2010-julio","dry"
2010-07-15,87792,"2010","julio",15,"Cairns",3.6,6.5,"SE",48,"SSE","SE",19,26,68,73,1017.5,1015,1,7,24.9,24,"No","No",8.4,28.6,20.2,0,"2010-julio","dry"
2010-07-16,87793,"2010","julio",16,"Cairns",5.2,5,"SE",52,"SSE","SE",19,33,72,59,1017.9,1016.3,7,7,24,24,"No","No",5.8,26.9,21.1,0,"2010-julio","dry"
2010-07-17,87794,"2010","julio",17,"Cairns",7.4,9,"SSE",48,"SSE","SE",22,31,69,60,1019.2,1016.9,6,6,22.8,24.9,"No","No",6.7,27.2,20.5,0,"2010-julio","dry"
2010-07-18,87795,"2010","julio",18,"Cairns",5,6.9,"SE",37,"S","SE",19,24,80,58,1018.2,1015.5,7,6,22,26.4,"No","No",6.2,26.7,20.5,1,"2010-julio","dry"
2010-07-19,87796,"2010","julio",19,"Cairns",4.2,9.7,"SE",35,"SE","ESE",17,28,72,56,1017.1,1014.4,2,1,22.6,27,"No","No",10.1,28.7,18.6,0.2,"2010-julio","dry"
2010-07-20,87797,"2010","julio",20,"Cairns",4.6,10.7,"ESE",37,"SE","ESE",15,24,64,51,1016.1,1013,1,1,24,27.9,"No","No",10.6,28.5,17.9,0,"2010-julio","dry"
2010-07-21,87798,"2010","julio",21,"Cairns",5.8,1.4,"SE",43,"SE","SSE",15,19,68,65,1016.8,1013.6,7,7,22.5,25.7,"No","No",9.7,28.6,18.9,0,"2010-julio","dry"
2010-07-22,87799,"2010","julio",22,"Cairns",6,2.6,"SSE",46,"SSE","SSE",30,28,72,67,1018.1,1016.7,7,7,23.4,24,"No","No",4,25.9,21.9,0,"2010-julio","dry"
2010-07-23,87800,"2010","julio",23,"Cairns",5,5.8,"SSE",50,"SSE","SSE",31,26,61,66,1019,1016.8,2,8,23.5,23.1,"No","Yes",7.4,28.2,20.8,0,"2010-julio","dry"
2010-07-24,87801,"2010","julio",24,"Cairns",3.6,0,"SE",46,"SSE","SE",20,28,93,83,1018.6,1016.5,8,8,21.3,22.7,"Yes","No",2.8,23.4,20.6,3.4,"2010-julio","dry"
2010-07-25,87802,"2010","julio",25,"Cairns",0.8,0.6,"SSE",39,"SSE","S",20,17,86,84,1018.4,1016.2,7,8,22.8,23.7,"No","Yes",5.5,26.4,20.9,1,"2010-julio","dry"
